timestamp,outcome,token_id,price,datetime
1777737607,Orlando Magic,95140346952277551620015228752585531762813913098320669805735291271863965388665,0.0045,2026-05-02 16:00:07+00:00
1777737607,Philadelphia 76ers,5644679982684846699855787022092402984369447277920326773883608030240292167917,0.0105,2026-05-02 16:00:07+00:00
1777737607,Toronto Raptors,111039354521750894925304771773687530394455073318948424656845140321925374032772,0.0075,2026-05-02 16:00:07+00:00
1777737608,Detroit Pistons,59742411602053785892348440048778056320272639465974092140970920277782290781360,0.0315,2026-05-02 16:00:08+00:00
1777737608,Minnesota Timberwolves,5771676627182954113677164857547228277089396639521594262964034606220001939923,0.012,2026-05-02 16:00:08+00:00
1777737608,Oklahoma City Thunder,49500299856831034491021962156746701298730459370557900271970866855042624695770,0.555,2026-05-02 16:00:08+00:00
1777741206,San Antonio Spurs,102227184035967850089766981958743064457339118173548431660886438726896222843254,0.1985,2026-05-02 17:00:06+00:00
1777741208,New York Knicks,20257190540739490630509657713144742134547949967093643458458133445357169845406,0.0515,2026-05-02 17:00:08+00:00
1777741209,Boston Celtics,98951343420969493497594761179562691809954416596888138302255086663562042936451,0.0925,2026-05-02 17:00:09+00:00
1777741209,Cleveland Cavaliers,21929863894047830651599085392978377118642353711084157807549430066031384497667,0.0275,2026-05-02 17:00:09+00:00
1777741209,Los Angeles Lakers,86297520870744792204751483474339201341298076835836561764334428915355504860913,0.0285,2026-05-02 17:00:09+00:00
1777741209,Orlando Magic,95140346952277551620015228752585531762813913098320669805735291271863965388665,0.0045,2026-05-02 17:00:09+00:00
1777741210,Philadelphia 76ers,5644679982684846699855787022092402984369447277920326773883608030240292167917,0.012,2026-05-02 17:00:10+00:00
1777741210,Toronto Raptors,111039354521750894925304771773687530394455073318948424656845140321925374032772,0.0065,2026-05-02 17:00:10+00:00
1777741212,Detroit Pistons,59742411602053785892348440048778056320272639465974092140970920277782290781360,0.0305,2026-05-02 17:00:12+00:00
1777741212,Minnesota Timberwolves,5771676627182954113677164857547228277089396639521594262964034606220001939923,0.0085,2026-05-02 17:00:12+00:00
1777741212,Oklahoma City Thunder,49500299856831034491021962156746701298730459370557900271970866855042624695770,0.555,2026-05-02 17:00:12+00:00
1777744805,San Antonio Spurs,102227184035967850089766981958743064457339118173548431660886438726896222843254,0.2,2026-05-02 18:00:05+00:00
1777744808,New York Knicks,20257190540739490630509657713144742134547949967093643458458133445357169845406,0.0505,2026-05-02 18:00:08+00:00
1777744810,Boston Celtics,98951343420969493497594761179562691809954416596888138302255086663562042936451,0.0915,2026-05-02 18:00:10+00:00
1777744810,Cleveland Cavaliers,21929863894047830651599085392978377118642353711084157807549430066031384497667,0.0275,2026-05-02 18:00:10+00:00
1777744810,Los Angeles Lakers,86297520870744792204751483474339201341298076835836561764334428915355504860913,0.0285,2026-05-02 18:00:10+00:00
1777744810,Orlando Magic,95140346952277551620015228752585531762813913098320669805735291271863965388665,0.0045,2026-05-02 18:00:10+00:00
1777744810,Philadelphia 76ers,5644679982684846699855787022092402984369447277920326773883608030240292167917,0.013,2026-05-02 18:00:10+00:00
1777744810,Toronto Raptors,111039354521750894925304771773687530394455073318948424656845140321925374032772,0.0065,2026-05-02 18:00:10+00:00
1777744812,Detroit Pistons,59742411602053785892348440048778056320272639465974092140970920277782290781360,0.0305,2026-05-02 18:00:12+00:00
1777744812,Minnesota Timberwolves,5771676627182954113677164857547228277089396639521594262964034606220001939923,0.0125,2026-05-02 18:00:12+00:00
1777744812,Oklahoma City Thunder,49500299856831034491021962156746701298730459370557900271970866855042624695770,0.555,2026-05-02 18:00:12+00:00
1777748408,San Antonio Spurs,102227184035967850089766981958743064457339118173548431660886438726896222843254,0.2005,2026-05-02 19:00:08+00:00
1777748409,New York Knicks,20257190540739490630509657713144742134547949967093643458458133445357169845406,0.051,2026-05-02 19:00:09+00:00
1777748410,Boston Celtics,98951343420969493497594761179562691809954416596888138302255086663562042936451,0.0915,2026-05-02 19:00:10+00:00
1777748410,Cleveland Cavaliers,21929863894047830651599085392978377118642353711084157807549430066031384497667,0.0275,2026-05-02 19:00:10+00:00
1777748410,Detroit Pistons,59742411602053785892348440048778056320272639465974092140970920277782290781360,0.0305,2026-05-02 19:00:10+00:00
1777748410,Los Angeles Lakers,86297520870744792204751483474339201341298076835836561764334428915355504860913,0.0295,2026-05-02 19:00:10+00:00
1777748410,Minnesota Timberwolves,5771676627182954113677164857547228277089396639521594262964034606220001939923,0.0125,2026-05-02 19:00:10+00:00
1777748410,Oklahoma City Thunder,49500299856831034491021962156746701298730459370557900271970866855042624695770,0.555,2026-05-02 19:00:10+00:00
1777748410,Orlando Magic,95140346952277551620015228752585531762813913098320669805735291271863965388665,0.0045,2026-05-02 19:00:10+00:00
1777748410,Philadelphia 76ers,5644679982684846699855787022092402984369447277920326773883608030240292167917,0.0125,2026-05-02 19:00:10+00:00
1777748410,Toronto Raptors,111039354521750894925304771773687530394455073318948424656845140321925374032772,0.006,2026-05-02 19:00:10+00:00
1777752005,San Antonio Spurs,102227184035967850089766981958743064457339118173548431660886438726896222843254,0.2005,2026-05-02 20:00:05+00:00
1777752007,New York Knicks,20257190540739490630509657713144742134547949967093643458458133445357169845406,0.0525,2026-05-02 20:00:07+00:00
1777752008,Boston Celtics,98951343420969493497594761179562691809954416596888138302255086663562042936451,0.0915,2026-05-02 20:00:08+00:00
1777752008,Cleveland Cavaliers,21929863894047830651599085392978377118642353711084157807549430066031384497667,0.028,2026-05-02 20:00:08+00:00
1777752008,Los Angeles Lakers,86297520870744792204751483474339201341298076835836561764334428915355504860913,0.0285,2026-05-02 20:00:08+00:00
1777752008,Orlando Magic,95140346952277551620015228752585531762813913098320669805735291271863965388665,0.0045,2026-05-02 20:00:08+00:00
1777752008,Philadelphia 76ers,5644679982684846699855787022092402984369447277920326773883608030240292167917,0.012,2026-05-02 20:00:08+00:00
1777752008,Toronto Raptors,111039354521750894925304771773687530394455073318948424656845140321925374032772,0.0055,2026-05-02 20:00:08+00:00
1777752010,Detroit Pistons,59742411602053785892348440048778056320272639465974092140970920277782290781360,0.0305,2026-05-02 20:00:10+00:00
1777752010,Minnesota Timberwolves,5771676627182954113677164857547228277089396639521594262964034606220001939923,0.0105,2026-05-02 20:00:10+00:00
1777752010,Oklahoma City Thunder,49500299856831034491021962156746701298730459370557900271970866855042624695770,0.555,2026-05-02 20:00:10+00:00
1777755605,San Antonio Spurs,102227184035967850089766981958743064457339118173548431660886438726896222843254,0.2005,2026-05-02 21:00:05+00:00
1777755608,New York Knicks,20257190540739490630509657713144742134547949967093643458458133445357169845406,0.0525,2026-05-02 21:00:08+00:00
1777755610,Boston Celtics,98951343420969493497594761179562691809954416596888138302255086663562042936451,0.084,2026-05-02 21:00:10+00:00
1777755610,Cleveland Cavaliers,21929863894047830651599085392978377118642353711084157807549430066031384497667,0.0285,2026-05-02 21:00:10+00:00
1777755610,Los Angeles Lakers,86297520870744792204751483474339201341298076835836561764334428915355504860913,0.0285,2026-05-02 21:00:10+00:00
1777755610,Orlando Magic,95140346952277551620015228752585531762813913098320669805735291271863965388665,0.0045,2026-05-02 21:00:10+00:00
1777755610,Philadelphia 76ers,5644679982684846699855787022092402984369447277920326773883608030240292167917,0.0115,2026-05-02 21:00:10+00:00
1777755610,Toronto Raptors,111039354521750894925304771773687530394455073318948424656845140321925374032772,0.0055,2026-05-02 21:00:10+00:00
1777755612,Detroit Pistons,59742411602053785892348440048778056320272639465974092140970920277782290781360,0.0305,2026-05-02 21:00:12+00:00
1777755612,Minnesota Timberwolves,5771676627182954113677164857547228277089396639521594262964034606220001939923,0.0105,2026-05-02 21:00:12+00:00
1777755612,Oklahoma City Thunder,49500299856831034491021962156746701298730459370557900271970866855042624695770,0.555,2026-05-02 21:00:12+00:00
1777759204,San Antonio Spurs,102227184035967850089766981958743064457339118173548431660886438726896222843254,0.2005,2026-05-02 22:00:04+00:00
1777759205,New York Knicks,20257190540739490630509657713144742134547949967093643458458133445357169845406,0.0515,2026-05-02 22:00:05+00:00
1777759206,Boston Celtics,98951343420969493497594761179562691809954416596888138302255086663562042936451,0.0845,2026-05-02 22:00:06+00:00
1777759206,Cleveland Cavaliers,21929863894047830651599085392978377118642353711084157807549430066031384497667,0.0285,2026-05-02 22:00:06+00:00
1777759206,Los Angeles Lakers,86297520870744792204751483474339201341298076835836561764334428915355504860913,0.0285,2026-05-02 22:00:06+00:00
